"id","MS2 name","MS2 score","MS1 name","MS1 ppm","type","mzmed","rtmed","QC01_pos.QC01","QC010_pos.QC010","QC02_pos.QC02","QC03_pos.QC03","QC04_pos.QC04","QC05_pos.QC05","QC06_pos.QC06","QC07_pos.QC07","QC08_pos.QC08","QC09_pos.QC09","A01_pos.A01","A02_pos.A02","A03_pos.A03","A04_pos.A04","A05_pos.A05","A06_pos.A06","A07_pos.A07","A08_pos.A08","A09_pos.A09","A10_pos.A10","A13_pos.A13","A14_pos.A14","A15_pos.A15","A16_pos.A16","A17_pos.A17","A18_pos.A18","B01_pos.B01","B02_pos.B02","B03_pos.B03","B04_pos.B04","B05_pos.B05","B06_pos.B06","B07_pos.B07","B08_pos.B08","B09_pos.B09","B10_pos.B10","B13_pos.B13","B14_pos.B14","B15_pos.B15","B16_pos.B16","B17_pos.B17","B18_pos.B18","C01_pos.C01","C02_pos.C02","C03_pos.C03","C04_pos.C04","C05_pos.C05","C06_pos.C06","C07_pos.C07","C08_pos.C08","C09_pos.C09","C10_pos.C10","C11_pos.C11","C12_pos.C12","C13_pos.C13","C14_pos.C14","C15_pos.C15","C16_pos.C16","C17_pos.C17","C18_pos.C18","D01_pos.D01","D02_pos.D02","D03_pos.D03","D04_pos.D04","D05_pos.D05","D06_pos.D06","D07_pos.D07","D08_pos.D08","D09_pos.D09","D10_pos.D10","D11_pos.D11","D12_pos.D12","D13_pos.D13","D14_pos.D14","D15_pos.D15","D16_pos.D16","D17_pos.D17","D18_pos.D18"
2462,"D-Arabinono-1,4-lactone",0.9872,NA,NA,"MS2 reverse",166.0713577,303.9595,17650.6713,14420.0931,23394.44458,15321.10404,12892.2183,14824.94352,13706.85242,15139.11932,13412.42865,16096.60263,13746.3407,12789.37367,15768.11431,15950.6817,11362.37867,13762.86875,11649.85286,19726.74143,18447.50545,11072.2581,11941.189,11126.8332,14337.3365,14046.97412,12186.39982,18263.47354,16329.27825,19065.5332,19438.83837,16794.2115,12073.89129,15543.16111,18962.00135,17840.57333,22521.95621,22380.89805,10792.48681,20212.11945,20462.97295,18438.1891,14321.30864,16693.80106,15995.10194,9234.356667,13270.58473,16156.16897,7841.365118,15118.49859,14374.42555,15793.02362,21252.53583,15515.00552,22949.34099,21479.14905,16372.26311,16902.26677,16520.16325,18640.45462,13778.8148,9045.572438,15511.05783,10760.53857,11542.19226,13495.94715,18368.62729,14816.89445,11285.34857,11876.65194,16164.99333,15968.42113,16872.0219,14805.6486,9737.892778,15941.06258,19378.69861,13274.4784,12835.24044,12235.57483
2467,"L-Phenylalanine",0.9923,NA,NA,"MS2 forward",166.086588,243.399,601839.4901,571993.5026,580334.8608,580968.7223,590633.9495,590338.2558,596473.496,605593.1587,557026.7413,565861.2981,599809.0885,326006.6021,467397.7894,540915.6255,543007.0573,585382.359,556612.0867,378451.6335,328697.6648,400249.5744,471980.8133,326927.7595,390049.4149,359503.4827,424280.432,597057.934,873169.1779,427484.5069,347064.7313,600088.1815,375618.747,592903.2073,512335.1447,436202.0809,631013.3022,313654.6646,3347.575,342869.801,260276.0105,429799.7859,444544.7343,797789.4725,820895.3549,348571.934,400435.497,653521.51,605849.4185,580744.5283,584008.0007,365647.4459,471308.5479,387466.6814,494155.6264,526157.0328,536021.6735,382166.5174,400339.1585,395818.9086,840276.1626,800355.6842,876870.7253,267364.4709,523735.1052,579011.1606,419400.8773,475903.5098,533680.6817,340159.1589,766084.8807,466602.5891,407986.605,354349.4032,726144.4385,299277.8815,431433.9381,379706.6439,572110.7947,597539.4665
2469,"Epinephrine",0.7312,NA,NA,"MS2 forward",166.0866624,55.16,115669.2499,109394.46,104629.6277,117518.8153,103101.5348,58389.12125,110013.721,109022.1377,101458.1544,112909.5578,77843.15064,132256.306,60755.79088,106503.0785,93677.93815,111205.0273,73634.54919,71315.9363,26540.03277,84307.23035,98556.064,84731.88441,102489.6569,73515.82811,112897.4191,84491.52308,152833.0446,275516.3648,96640.07558,161039.4438,63195.8322,96025.05308,38725.6123,48321.1421,134671.6655,46579.89942,93953.35112,43399.37464,41948.71437,83444.312,82632.47638,122461.143,23512.5946,28373.556,185441.4323,39578.2802,178420.1419,11306.47963,23263.57116,101512.5806,71058.12881,92696.56138,27448.75274,27739.28527,24519.75753,25317.73793,19668.86795,2651.616,62275.70211,531596.8709,177408.9018,150470.0544,94753.50252,108123.6697,61422.12067,163494.9128,120176.5303,82136.85308,211729.3769,50898.91963,186674.2204,76238.89245,91842.86488,48207.29162,104307.5626,105397.4883,131110.9513,127422.1614
2471,NA,NA,"5-Tetrazolyl-glycine;Tet-glycine","-14.6746319636156","MS1 mz matched",166.0978697,281.568,77288.39111,72929.08516,65209.5111,67947.973,62449.2,65915.922,62242.52,63115.775,60983.44786,56691.44889,40553.73,35602.77636,29176.07333,30337.24375,31285.84529,29469.61305,60155.08889,46719.43636,33491.76315,34610.21922,50391.33,64760.1,34060.63163,46841.3411,40155.18444,17304.02056,47003.19,68077.62682,47983.36609,44090.82545,59690.95909,75154.912,69495.79333,68645.7054,44184.94364,51767.52175,58896.85556,122335.2682,56543.326,79316.632,72215.31111,32226.28867,166180.6349,215524.2109,129995.28,137852.7364,129987.594,111775.2113,168383.564,123366.1191,77721.387,118638.8222,132639.9914,113099.3375,162094.2174,249516.792,166083.1109,255104.052,169623.32,103782.42,43185.87,40039.36223,46874.20909,34178.02226,56628.60092,33427.43111,50765.14767,55326.44594,29385.66644,55379.7191,58516.96889,45245.5873,65134.61264,110024.0194,49868.784,74240.24057,39946.26167,27364.896
2472,"N,N-dimethylhistidine",0.9079,NA,NA,"MS2 reverse",166.0976941,133.527,50271.55093,31877.8575,45812.74525,44021.25,39957.28858,38327.88862,31799.08471,31330.42553,30663.40909,30394.95362,25743.14077,37051.73665,28723.11194,22415.59543,29339.988,40474.62376,42168.2,34683.86328,20926.44877,26012.72267,34343.25714,21491.19416,20808.0723,48291.05973,26564.95245,25860.38586,60051.19464,85672.10094,26798.26382,73753.66273,31887.825,87404.4358,21185.2725,37808.8299,27390.249,30647.48455,45383.81095,19985.60308,19867.81693,42468.94283,41916.80833,35550.52,43854.75,69469.8495,29310.864,50643.46029,54432.11867,38430.01667,43816.863,30426.7613,24767.93074,18448.91769,32118.38636,25376.77805,36182.773,30828.88067,25999.37786,50494.2795,29869.96861,37737.28,62328.087,59793.419,38235.314,25573.51731,47915.16689,51382.98981,26359.49733,32738.5836,95420.3744,48436.70779,28383.76556,15944.66948,54164.25368,19431.3865,28726.39854,61735.80915,31668.66729,31980.39973
2487,"6-Methylmercaptopurine",0.6258,NA,NA,"MS2 reverse",167.0401065,36.755,9724.748,9633.42,11058.63833,8139.26,8691.294,9966.506667,9576.348,11214.27667,9207.152833,9802.24,12235.49833,25346.30857,5398.458913,6547.573333,12686.85333,7799.866,7349.193188,24682.23289,10165.21896,10700.9,6719.466667,4874.776667,7193.532589,6415.999756,12159.94493,11218.66768,10115.93478,18388.30667,5447.1177,65933.99093,10108.704,14804.4,28617.50107,9692.92,6562.161455,13109.30464,12941.685,5627.684,3684.40741,5414.076,10081.2945,25453.8895,8846.7922,25726.31455,10339.31294,12103.32135,24921.18708,15302.025,13173.97858,10400.66,8373.236667,16811.2,61475.50862,6719.664667,12677.55833,6620.562,8994.408,26570.84217,13520.12925,34095.49,6298.64975,16830,33419.63133,5701.9785,12566.2875,8648.1918,4884.898833,6717.26,8526.127154,11583.04,6673.916667,18505.91893,6566.32,9054.360759,6724.74,4832.87,8605.258186,12510.72667
2497,"4-Methoxyphenylacetic acid",0.9427,NA,NA,"MS2 forward",167.070148,300.559,18454.8,21724.6,17979.445,21696.14769,20344.71429,25197.41382,21699.62988,24676.11892,19683.45,19342.735,32133.77648,51652.97421,30020.2975,54326.65813,42329.16322,35154.80067,29551.97127,28580.553,12488.6205,29812.35838,23095.55769,36141.18462,34305.81667,33712.22016,26395.91604,49830.00889,26695.95047,27493.60917,24929.8555,34157.29417,29976.77933,22435.70156,25112.507,24669.65357,19759.44115,19762.52571,30691.705,30872.25167,27745.20558,24158.84562,19594.19453,36750.80556,17028.87214,16198.16014,15823.73843,15819.91638,14073.05333,9210.6,16711.65148,11882.14714,15554.64286,14310.35,37384.24518,27744.72495,21184.26731,28125.45819,10795,10855.51727,21100.154,17117.42,40676.784,24783.12812,31740.88292,39912.25333,21849.07362,20657.7,29157.13909,21236.9668,28098.17444,21643.02,48537.02778,30029.35027,29807.16079,25673.13,49058.70769,24154.66667,33297.175,43022.15669
2502,"Dimethylglycine",0.9969,NA,NA,"MS2 reverse",167.0818061,324.223,53279.97714,53343.94703,52904.75438,47029.08595,49128.01481,36572.373,46371.80975,52789.81505,49865.82209,45523.233,40622.24695,44189.84533,39018.056,48725.92233,51795.87,50000.98173,47895.61712,44902.66042,29128.16368,36498.11474,37702.99539,39907.2001,40099.96015,42258.01951,39510.80258,39500.9875,52443.87709,53720.85791,40582.12765,60502.64182,41564.95667,59760,57409.79117,54055.54768,38189.74054,35857.20425,38799.92595,38948.24445,32963.45721,47487.52615,40309.5162,52774.2404,55212.52632,64543.07619,52234.77012,67219.494,67939.67882,66546.46105,55954.91645,41616.82232,35207.865,45691.12563,68673.60865,53809.46966,51310.71124,50105.523,50802.91874,67535.24957,53741.92315,58693.96995,51164.12579,41069.08071,43171.19567,49684.039,52959.20295,48956.68839,47331.851,40941.20625,47243.70056,42709.68,52655.58731,42524.27989,46021.13854,47747.7412,46472.8962,51916.7501,37801.97231,42571.01978
2504,"gamma-Aminobutryic acid",0.8512,NA,NA,"MS2 reverse",167.0816145,228.1875,28239.20029,26789.57211,27448.56444,24569.54238,26646.81494,27169.42218,25014.38347,26923.12929,26849.787,23712.5763,24421.19392,10115.73921,13787.09017,13053.00015,9980.426684,11481.37091,16816.36178,13572.87093,11075.03158,11634.23874,11639.33605,8987.703211,10207.77132,10756.72941,8652.585333,13469.29831,43981.6761,32412.76667,19215.89684,43038.66029,24961.54206,30326.0594,30265.1853,36920.81944,34746.91275,18705.26085,21342.6645,32599.65547,19658.23,37205.28395,41229.08915,65517.49095,47200.16945,33680.216,35149.06132,52517.49918,37809.99875,29911.44074,36841.76417,33812.94269,30526.38105,35382.25335,40593.94372,46461.123,39313.46155,35196.65553,42060.577,24167.45894,46249.89311,53460.56518,8239.5644,10913.82576,13114.2033,14622.91206,7328.210389,5337.735,13456.46664,11734.54437,12787.47326,12117.96989,14029.30804,10174.95778,15773.48426,12483.82573,15001.471,10376.01994,11382.71556,15654.41555
2511,NA,NA,"5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate;Sebacic acid;Decanedioic acid;Diethyl adipate;Diethyl hexanedioate;Dimethyl suberate;Octanedioic acid dimethyl","-19.2950002695727;2.47377183421077;2.47377183421077;2.47377183421077","MS1 mz matched",167.1068342,198.275,53566.56375,65149.81107,64675.20576,60854.5998,68786.87916,60656.49821,62443.85045,60865.14265,51572.86858,63491.66884,63535.64967,58210.70805,51238.55516,80193.40905,51515.7687,50692.67621,45615.57,56634.88374,37964.9907,49370.91257,41555.57319,50271.99715,60055.182,39916.17143,44282.09895,92268.91729,70269.41574,109391.4425,26727.69589,63249.3423,38168.54295,75657.2553,43548.76812,57770.667,48662.88679,45114.716,39460.27716,99120.13039,36344.8371,65954.45038,46073.5847,75951.07544,67061.657,59875.46405,28450.09383,72498.41337,38300.89939,63275.32658,42079.79592,33354.649,35637.3572,67262.09382,66414.83333,39014.82222,37236.188,58311.76274,45791.69437,33673.87032,67474.05095,61223.05547,95193.10845,33414.16575,46031.24933,78864.46711,37384.1325,64203.8048,48465.903,50789.2467,84673.259,59664.67984,63269.1436,35575.902,63379.20148,50145.42,70686.612,34096.66,61629.267,57773.8667
2515,NA,NA,"1,4-Dimethyl-7-ethylazulene;Chamazulene","-11.9511071490452;-11.9483916379517","MS1 mz matched",167.1179205,77.4905,250759.1177,228526.7828,242758.944,262125.8435,255362.6586,262349.9522,250466.6741,248171.568,229845.1485,231170.2711,208325.4266,266235.6339,178206.032,274738.5346,176441.906,168066.5542,190090.9339,156958.0417,119360.3998,157940.158,177279.3643,237686.5068,141126.4812,173178.0091,194390.9266,217659.7887,293151.5051,335216.8653,156357.8544,318873.9703,129201.6173,171324.1995,182623.6188,175068.6271,258214.9371,132350.0777,151479.0191,210804.978,108535.8921,194070.155,162965.6131,238088.6805,247910.7613,242428.6477,133367.916,254875.5348,132158.2034,121349.9723,177064.7454,113753.8811,131475.96,113922.0137,183339.5536,120353.5351,129121.146,214562.0382,101318.4147,170718.607,151973.9985,176174.0333,300240.1993,187497.9491,196185.4444,296428.3698,134436.5225,168574.1655,201096.643,149922.431,266655.6687,176976.874,206975.7925,127270.5222,212313.5476,250789.4637,166021.5613,182631.8981,244605.5325,210386.5018
2534,"beta-Hydroxybutyrate",0.9487,NA,NA,"MS2 reverse",168.0659473,246.2275,98758.79074,107778.2563,102157.3075,90585.2261,93946.99895,98537.40588,103759.5329,97818.43745,94383.63548,91455.12614,78220.91924,91441.52355,76205.94352,87349.30539,84415.08587,71040.07467,76345.19226,36078.75638,59374.1775,63304.93714,69018.04153,93455.28254,48692.39913,47483.09422,70975.21265,88530.81191,104443.801,153113.1125,52224.95476,110531.0185,132040.6613,90281.85776,94391.45569,57263.811,77207.24115,40801.083,73406.76845,89344.20195,68798.70735,52615.50643,86316.81979,128752.2104,88749.70363,121876.973,51118.27387,104885.6574,95350.50955,68875.70614,100347.159,77956.54792,78587.82426,47039.11888,97317.41843,59882.78875,51726.12016,118147.28,52681.53687,107440.7567,118482.1603,130166.3863,104154.8159,78604.40436,80378.88973,88035.13,49427.14,66730.7876,54638.12015,45008.0709,100723.1348,70859.4904,88483.43664,45051.58329,77605.27117,49747.15008,71563.03146,51881.48247,110240.155,95297.52273
2540,"Glycine",0.7323,NA,NA,"MS2 reverse",168.0959854,127.212,126087.048,98230.86,132944.4943,126174.0295,129492.9064,119538.4227,105666.6817,111659.3926,118681.2558,124501.5881,113148.8239,117318.6667,139813.8735,136246.5829,157010.113,95154.28482,155257.3588,85546.56,73416.2845,96493.49722,145912.8894,93716.15955,89637.76378,122992.3408,113014.9575,103336.1216,118028.757,133156.9936,73222.76127,145936.4227,67501.7145,103922.6611,90095.0279,109920.3554,72014.53033,66780.71957,81007.44462,90050.93064,60643.476,101956.8911,111707.7814,124721.2477,115748.3712,118724.8991,74959.332,138798.9707,118887.341,65252.49571,102525.8603,71819.35178,48632.22589,105176.8771,105236.3872,75489.91007,108004.029,70023.56889,76484.21143,94163.92825,147703.1271,137842.429,157209.4706,91197.19631,159552.0047,146358.6752,115590.1571,106357.9421,120461.2364,111128.1365,125200.6545,150696.7329,129925.6,84647.61963,194790.1822,74387.34832,158542.065,110145.3617,121342.3579,131654.9459
2548,"Thymol",0.6572,NA,NA,"MS2 reverse",168.1386123,49.433,20686.4,19136.46595,25178.45222,22728.596,19708.8013,17522.10765,27492.87355,18863.77588,15928.77506,17013.073,17652.09494,20346.03824,17018.6038,38757.63156,9843.69792,13342.42167,12222.62714,6787.168125,10659.84084,9987.256667,22948.56,16526.22431,17646.4875,8347.94625,23479.07882,13278.13714,22824.92129,20644.52544,14144.19167,27303.43289,11433.79456,29824.51086,19015.96317,23827.56186,28602.96065,8383.32,17138.65333,17813.33294,13937.69458,23903.95765,48669.87705,27455.83871,23221.23183,33103.63737,12966.918,21291.85917,22876.77948,30023.65075,20050.97694,12609.64074,10941.34667,16629.17769,18017.43136,12065.91273,32558.72785,30843.4128,23307.44083,12211.11573,66703.65247,31438.61119,29814.44965,38101.77608,23070.84192,48371.04159,7825.7175,23999.104,15026.48152,12250.31631,10325.3976,12105.24865,26291.67585,8850.931625,24897.96267,20307.64057,61271.9459,14370.49697,47138.9762,23291.51088
2555,NA,NA,NA,NA,"Unmapped",168.9462735,347.2075,174707.9692,275935.162,293981.4577,319863.2235,297438.576,165273.8613,313558.1956,269209.0951,205849.9851,272243.4022,249073.3983,185173.942,201607.5492,195778.3132,254217.8571,194708.8466,311099.7706,266874.7853,181752.5611,154782.7628,237757.5984,168185.9204,276359.8171,241889.0358,155122.8666,204511.1715,174881.8383,174075.0115,190216.455,301949.3328,99433.97895,333456.6235,327052.9448,265529.858,218878.3161,247229.0577,133370.1135,275256.29,218808.683,241094.2229,201766.936,296967.3018,237233.2892,185447.6337,135623.5516,255489.2103,150935.6529,222707.4646,314503.6335,129417.8896,124885.0015,149189.7021,178259.5224,252271.4971,233572.3319,189656.407,160445.6579,89041.59726,246167.473,181890.2268,262210.6093,156598.5192,284877.8679,341129.1533,233619.1836,176063.44,263686.076,237027.2291,196042.1465,288056.1131,193814.1553,223599.2379,271040.9324,250305.2448,304741.4536,312706.4927,244556.4,335147.4188
2558,"alpha-ketoglutarate",0.7361,NA,NA,"MS2 reverse",169.0070577,77.325,98116.28324,47579.56991,87236.24483,61508.19265,59313.14042,57946.34386,85219.95222,50243.48314,85163.27359,55770.35635,33797.1354,68790.04439,60467.60137,74187.53479,93417.22353,41721.03055,59146.46224,34360.34571,16724.71143,30263.33714,52743.26167,46572.42776,34719.6252,39897.645,28303.53883,82121.7845,45309.65746,39589.18107,51210.949,46399.54235,70158.22104,83488.95246,73629.0812,84994.14081,29794.1532,29218.15,89590.39829,26122.88192,34582.16047,43134.876,72705.048,112090.77,72460.798,93571.17325,73731.66674,59430.85929,109970.928,58260.0546,80582.40815,44598.67838,57044.61326,64635.051,118787.5594,45400.9775,68926.1715,85074.08724,73874.07038,100815.9915,107865.7928,153090.6779,59435.16783,59539.97982,57899.40607,45465.16181,42478.65875,43939.38912,42717.93167,63232.41015,44383.83131,57430.52621,65926.16673,41755.235,69361.22722,20616.52643,79465.13588,42152.25594,45535.6,75446.70853
2562,"Uric acid",0.9596,NA,NA,"MS2 forward",169.0359263,308.46,173879.6133,114028.9029,110149.0085,154952.2179,142233.3231,207724.83,176108.865,117527.6308,123323.7314,131946.5133,65925.7212,103209.9877,119501.4372,105055.0714,104980.0207,88253.52455,136940.02,85777.45091,40984.9,74807.21935,90237.105,93622.729,69093.0456,119193.8156,72152.77679,40818.26222,48273.29182,49093.63636,68513.822,73394.81333,74634.80615,56899.128,55044.52362,76702.74415,67129.4,55427.32691,72846.919,97594.75771,80520.75882,85172.00994,89520.77782,70712.21364,97418.70092,68396.02,95240.28627,116000.4646,35732.98375,48894.41455,71235.89879,76029.89333,78321.21143,49811.01818,68617.472,119107.519,130628.5246,125404.1904,68095.094,40801.71778,142985.3367,59899.46286,65555.27733,59259.3075,93424.52,94646.22727,34636.97111,49166.18073,117633.0115,60251.02143,24606.41633,70403.60364,110571.48,47860.935,116173.0246,116614.9335,76240.68882,25020.84,84294.45258,119597.7146
2584,"Jasmine lactone",0.7246,NA,NA,"MS2 reverse",169.1230142,235.084,27150.37158,22816.58571,18862.8004,21817.57929,20694.72167,24563.53286,26222.28149,20855.91429,17131.284,26605.69427,13862.4948,28263.26571,23820.201,32198.655,38983.37588,38095.64,56403.28,22818.84,9530.858167,29423.49126,14497.35733,22368.57429,43533.756,46948.49867,48401.62,21540.68415,27249.68007,17843.16071,12007.8884,19449.786,12887.21184,18187.30536,15174.09667,13426.92,25908.62813,20763.77136,14553.93727,14458.52534,17220.2997,26445.25816,30863.34666,28381.86,84261.83237,75888.68629,16165.6054,29464.50703,23095.73199,16611.30389,24225.17535,18067.81989,14171.60512,14137.33014,32132.38306,14817.63755,18731.52109,17971.48657,23552.67915,21382.9428,20791.90468,21825.06499,26780.8525,41983.58889,57460.24667,47417.04,16357.77333,32956.875,22581.01872,38612.97143,13777.0464,24345.2325,12229.056,15748.89429,46277.12857,81307.84156,39535.425,34357.672,45431.55313,20810.78182
2586,NA,NA,NA,NA,"Unmapped",169.1340577,434.596,74390.3441,76777.31664,74134.90924,75790.0905,74511.78318,56320.76571,72100.05733,69658.45986,69188.52771,81657.70186,54785.33381,60130.50248,36975.81905,54296.34682,70768.61659,66266.72173,63342.62886,58104.02,42634.22005,90997.75659,71575.51964,55111.02957,58399.93695,97799.62005,53539.03157,59284.62748,97371.89832,98049.79105,35073.05471,88491.18038,59189.19632,45173.16562,56578.21132,58448.12367,91158.40291,65432.80462,64418.62648,44008.94496,37513.14709,73359.66297,61310.43327,65985.60105,72563.76168,87187.22443,51595.78735,79842.99641,63387.17455,72677.55545,85923.83741,61121.1825,44358.509,55852.91945,93833.87014,78835.2855,75909.50381,71666.72571,69321.68009,110792.1995,60604.93714,100379.8563,64974.56529,47515,44057.42355,56500.47961,64220.32614,42903.11382,46537.43409,46979.33233,70188.08452,63614.84964,53856.57873,34869.68148,62945.963,51666.72536,46946.81905,87687.97464,76746.417,43834.31774
2587,NA,NA,NA,NA,"Unmapped",169.1339075,199.993,233618.3844,258820.2371,230820.5922,244994.7978,246873.6696,223994.9667,246701.5092,254803.2983,223938.9996,252212.7251,173021.3408,158236.1863,143596.1712,206170.9385,131448.6918,194915.68,181965.8278,174712.4412,143014.3798,434330.1531,145720.0978,238186.1193,156826.6667,200301.5686,139527.6275,467242.4845,285636.092,189376.9092,169254.353,294254.1821,119570.7457,563779.0047,252026.1839,183201.3956,286936.2657,619152.4174,160428.845,223942.0004,181964.4636,220897.7346,203237.8347,320636.2726,255510.7611,244001.9412,233223.2292,291148.4733,178962.024,200572.1702,326674.2866,178134.4323,640109.0215,173776.1648,588686.1925,261763.6342,263299.0857,301319.3474,277963.1323,369701.6225,246626.0397,306690.2986,216979.8688,105568.4564,205713.9214,222970.5377,127243.7583,278373.1116,152571.2376,137776.2675,205037.6489,389587.9904,242748.5591,130757.8092,178829.9616,239606.0662,277903.435,191296.956,203605.7604,568169.0303
2589,NA,NA,"Ascaridole;(xi)-(Z)-5-(3-Hexenyl)dihydro-2(3H)-furanone;2,4-Hexadienyl butyrate;4-Isopropyl-3-cyclohexene-1-carboxylic acid;Epoxyartemisia ketone;(+/-)-Dihydromintlactone;Geranic acid;trans-4,5-epoxy-2(E)-decenal;Epoxycampholenic aldehyde;Ethyl (4Z)-4,7-octadienoate;gamma-Diosphenol;(+/-)-2-(5-Methyl-5-vinyltetrahydrofuran-2-yl)propionaldehyde;6-Hydroxy-2,6-dimethyl-2,7-octadien-4-one;2,4-Hexadienyl isobutyrate;5,6-Dihydro-6-pentyl-2H-pyran-2-one;(-)-(Z)-Tetrahydro-6-(2-pentenyl)-2H-pyran-2-one;cis-3-Hexenyl crotonate;Methyl octynecarboxylate;Dihydronepetalactone;xi-1,8,8-Trimethyl-2-oxabicyclo[3.2.1]octan-3-one;6-Oxocineole;(1R,4S)-1,3,3-Trimethyl-2-oxabicyclo[2.2.2]octan-6-one;2-Oxo-1,8-cineole;1,2-Campholide;(+)-exo-5-Hydroxycamphor;5-exo-Hydroxycamphor;Iridodial;cis-trans-Iridodial;(Z)-3,5-Hexadienyl butyrate;Lilac aldehyde;Tiglyl tiglate;(E)-2-Methylcrotonic acid (E)-2-methyl-2-butenyl ester;(+)-Iridodial;Iridomyrmecin;cis-trans-Nepetalactol;cis-trans-Iridodial lactol;Ascaridole;Chrysanthemic acid;Diosphenol;(4R,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone;(3S,6R)-6-Isopropenyl-3-methyl-2-oxo-oxepanone;(4S,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone;4-Isopropenyl-7-methyloxepan-2-one;(3S,6S)-6-Isopropenyl-3-methyl-2-oxo-oxepanone;8-Epiiridodial;(1S,4R)-1-Hydroxy-2-oxolimonene;(1S,4R)-1-Hydroxymenth-8-en-2-one;trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid;cis-2-Methyl-5-isopropylhexa-2,5-dienoic acid;Geranic acid;3,7-Dimethylocta-2,6-dienoate;Gerate;1-Hydroxy-p-menth-8-en-2-one;2-Hydroxy-2-methyl-5-(1-methylethenyl)cyclohexanone;1-Hydroxymenth-8-en-2-one;(1R,4S)-1-Hydroxy-2-oxolimonene;(3S)-3-Hydroxycyclocitral;(6E)-8-Oxolilool;trans-8-Oxolilool;(6E)-8-Hydroxygeranial;(6E)-8-Oxogeraniol;(+)-6-exo-Hydroxycamphor;(+)-6-endo-Hydroxycamphor","-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;-0.177259582491977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","MS1 mz matched",169.1280917,43.08,1826947.628,1868813.491,1574007.072,1546993.405,1609043.464,1570676.711,1784233.335,2049798.578,1877427.304,2084568.712,513386.3667,425804.4993,1480766.634,422970.4747,1186529.658,1035310.909,2026716.965,1419322.989,489320.8074,541799.048,2225737.61,2375608.272,2190545.315,669729.597,1365874.62,2650707.722,2238001.239,1944026.379,1968288.286,2654509.888,6868.459684,995063.5326,2372055.785,1984867.455,3634521.041,3477864.15,1926520.913,2245077.567,1255685.62,476078.8113,374827.7167,520623.2408,353718.08,1694335.575,2727832.969,1958001.323,1811257.361,2403914.232,3388769.72,397817.0633,3380737.835,3406088.427,5009279.868,2691569.008,2512655.598,2551378.521,3134864.515,3784494.5,1405548.721,2641772.75,2368647.26,2072827.256,1899617.405,2887379.804,1256367.663,761213.4156,2609568.378,1207435.628,2700592.262,2947893.39,2831839.851,2245607.487,574794.3379,567947.5889,506985.898,698171.8689,683114.996,1781231.725
